Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	LOEUF	Synapse localization	Autism susceptibility
EWSR1	ENSG00000182944	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]	1	PF00076|PF00641	RRM_1|zf-RanBP	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zn-finger in Ran binding protein and others	6.01721508928571	5.1528114912963	3.32653676666667	0.5120463	1.12728932	6.18829013858914	6.39912494051511	8.02265354932514	6.55899155549169	6.24694576719842	6.44008844800814	7.45279308672385	3.79107050364469	3.28413226488237	3.71030682790623	3.02161497329678	0.218	0	0
EXOSC4	ENSG00000178896	exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]	1	PF03725|PF01138	RNase_PH_C|RNase_PH	3' exoribonuclease family, domain 2|3' exoribonuclease family, domain 1	0.0391046457058929	0.000595595611111111	0	0	0	3.78114985171021	3.95440571866193	4.41476133200026	4.14498446913495	3.68680304122056	3.98853018517228	4.35371143966409	2.57444132159899	1.89604380743963	2.15265980995249	1.20229491564141	0.976	0	0
EXOSC5	ENSG00000077348	exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662]	1	PF01138|PF03725	RNase_PH|RNase_PH_C	3' exoribonuclease family, domain 1|3' exoribonuclease family, domain 2	0.04598382225	0.0174089317240741	0	0	0	3.89180800103544	4.27308689642901	4.24481096560624	4.4317900833788	3.92916607319959	4.09744224764079	4.35245487187144	3.12875584388216	1.69742763341628	1.69334083497467	1.14225940461247	1.14	0	0
EXOSC6	ENSG00000223496	exosome component 6 [Source:HGNC Symbol;Acc:HGNC:19055]	1	PF01138	RNase_PH	3' exoribonuclease family, domain 1	0	0	0	0	0	3.60609868841314	4.08060223959881	5.20976721513924	4.29327483111783	3.65091387492101	4.15945158261747	4.05649682533795	2.1040034126841	1.98548788181644	2.23430691213224	2.01266186643585	1.282	0	0
EXOSC7	ENSG00000075914	exosome component 7 [Source:HGNC Symbol;Acc:HGNC:28112]	1	PF03725|PF01138	RNase_PH_C|RNase_PH	3' exoribonuclease family, domain 2|3' exoribonuclease family, domain 1	1.08693466589286	0.72817866337037	0.0199054446666667	0	0.015706805	3.50067460086918	3.68884055667113	4.97434575181936	3.72317626762752	3.49561842148514	4.07611438374459	4.67346031649556	2.53877565338247	1.94692970438034	1.85042841119796	1.24002416245109	1.092	0	0
EXOSC8	ENSG00000120699	exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]	1	PF03725|PF01138	RNase_PH_C|RNase_PH	3' exoribonuclease family, domain 2|3' exoribonuclease family, domain 1	0.3176013685625	0.148030127888889	0	0	0	3.22547237675678	3.21757040763917	4.46982087123865	3.12816140091449	3.17193215665906	3.36125743141403	4.54634505107958	3.1345884754908	2.72661836157378	2.7503171556026	1.21464044495826	1.685	0	0
EXOSC9	ENSG00000123737	exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]	1	PF03725|PF01138	RNase_PH_C|RNase_PH	3' exoribonuclease family, domain 2|3' exoribonuclease family, domain 1	0.791642446294643	0.0940705741462963	0	0	0	2.36792455174635	2.65004188198183	4.46971669706988	2.93356508486407	2.53559016866445	2.88356998873577	3.73500219349531	2.67374326602088	2.11385829837304	2.48909729459626	1.02388990251036	1.11	0	0
FASTK	ENSG00000164896	Fas activated serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:24676]	1	PF06743|PF08368|PF08373	NA	NA	0.612905809375	0.278284096981481	0	0	0	5.29745190003742	5.41223448443367	6.93082011277252	5.87977682118361	5.37341505074899	5.29999189869497	6.1323115565073	2.13213175816664	1.8734820122649	2.12661741140194	1.79485668521731	0.583	0	0
FASTKD1	ENSG00000138399	FAST kinase domains 1 [Source:HGNC Symbol;Acc:HGNC:26150]	1	PF08373|PF08368|PF06743	NA	NA	5.75983775892857	3.02663588666667	0.439453006666667	0.07880783	0.148110023	2.46914621012395	2.89135599464162	4.07114482744211	3.19649373898794	2.73529470744402	3.00998309361018	3.13743630571055	2.57146921803984	1.68590137941172	1.73480953489217	1.43669669071158	1.371	0	0
FASTKD2	ENSG00000118246	FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]	1	PF06743|PF08368|PF08373	NA	NA	4.85225376607143	2.35640795962963	0.00784367833333333	0	0	2.4569270257182	2.75596431250148	3.99005629880917	3.0416109697459	2.49388810460365	2.83754972594344	4.42131756793318	2.47879682208433	1.71643772879669	1.92645297963654	1.67258016529578	0.75	0	0
FASTKD3	ENSG00000124279	FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]	1	PF08368|PF06743|PF08373	NA	NA	0.103907288075	0.00628365788888889	0	0	0	1.84874210649933	2.06524313554212	2.97898175749186	2.37940470792944	2.02411397054727	2.16406217499299	2.79457182495151	1.55249512023156	1.13252222737682	1.30921773128528	0.793338320347756	1.154	0	0
FASTKD5	ENSG00000215251	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]	1	PF08368|PF08373|PF06743	NA	NA	0	0	0	0	0	2.39759763012019	2.69215934617678	4.32954701180035	3.25952710212644	2.444481550409	2.82078961661818	3.7768725186506	2.52539763518808	1.35583045230932	1.90494998240862	1.35872514739419	0.919	0	0
FBL	ENSG00000105202|ENSG00000280548	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	1	PF01269	Fibrillarin	Fibrillarin	0.0145895424482143	0	0	0	0	5.37653697086184	5.38696782757972	6.22328931846495	5.2191530283517	5.16562256717893	5.28103052463022	7.03332388167934	5.35997836791539	4.82542023091506	4.7947453723192	1.84848021424452	0.246	0	0
FBLL1	ENSG00000188573	fibrillarin-like 1 [Source:HGNC Symbol;Acc:HGNC:35458]	1	PF01269	Fibrillarin	Fibrillarin	0.0436011555892857	0.0116877415	0	0	0	4.19817194720033	3.93977195254893	5.23108482638365	5.13732727466985	4.25946081613399	5.36760520499999	0.524054646364137	0.960048209888795	0.431984310494437	0.970689457334246	3.30031168847043	1.359	0	0
FMR1	ENSG00000102081	fragile X mental retardation 1 [Source:HGNC Symbol;Acc:HGNC:3775]	1	PF00013|PF16098|PF12235|PF05641	KH_1|Agenet	KH domain|Agenet domain	2.27006053892857	0.931042461481482	0.008887356	0	0.06989474	3.86056558005801	3.82362199813287	5.15170257582139	4.12303707339553	3.71197939461696	3.88052880853057	4.18565250324681	1.6939189495647	1.75124177158405	1.89657716528602	2.2979349002456	0.417	1	1
FTSJ1	ENSG00000068438	FtsJ RNA methyltransferase homolog 1 (E. coli) [Source:HGNC Symbol;Acc:HGNC:13254]	1	PF01728	FtsJ	FtsJ-like methyltransferase	0.0521336225375	0.0167092801296296	0	0	0	3.33941962373121	3.5925347762535	5.01110422967053	3.84548001477005	3.43499377525596	3.66369756392686	4.65544342538989	2.67389109571325	2.17822533976185	2.498873044448	2.07905492260425	0.204	0	0
FTSJ3	ENSG00000108592	FtsJ homolog 3 [Source:HGNC Symbol;Acc:HGNC:17136]	1	PF11861|PF01728|PF07780	FtsJ	FtsJ-like methyltransferase	0.00366341982142857	0	0	0	0	3.44820057203601	3.54582631593929	4.86522104638559	3.88196800360783	3.41648713009318	3.59993663902247	5.39405448064362	3.17105688252714	2.24975516073028	2.6925744655829	1.21173195652572	0.412	0	0
FUBP1	ENSG00000162613	far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]	1	PF00013|PF09005	KH_1|DUF1897	KH domain|Domain of unknown function (DUF1897)	2.38551981285714	1.45726207203704	0.0595992783333333	0	0.039710525	3.63009089611874	3.71808758396052	5.81022200391457	4.1586520975241	3.57267142913538	4.09173367995776	5.41600197912542	4.47622423823774	4.30568689910012	4.37026508987601	3.48833868669773	0.115	1	0
FUBP3	ENSG00000107164	far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]	1	PF00013	KH_1	KH domain	3.94839507857143	2.41717685111111	0.60066752	0.030231318	0.37915638	3.71938060628501	3.91069429184371	4.89993690569428	3.81750046972967	3.69656142864878	3.86855837081154	4.73014538810948	2.90101259629988	2.37642888876168	2.59419627834694	1.86474495282917	0.364	0	1
FUS	ENSG00000089280	FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]	1	PF00641|PF00076	zf-RanBP|RRM_1	Zn-finger in Ran binding protein and others|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.00662195178571	6.13000439444444	3.2274738	1.5166548	2.22126555	5.21735869155612	5.56466167967235	7.38616427833208	5.7892467075935	5.4246869930491	5.72014163258364	6.4271636426846	2.95683063400711	1.84146914094632	2.28921032285506	1.39247674784398	0.237	1	0
FXR1	ENSG00000114416	FMR1 autosomal homolog 1 [Source:HGNC Symbol;Acc:HGNC:4023]	1	PF16096|PF05641|PF00013|PF16097|PF12235	Agenet|KH_1	Agenet domain|KH domain	5.27279224285714	4.52293383888889	1.11383454333333	0.091631204	1.6960696	3.73534887018589	3.78033634871434	4.57702995458599	3.71525642393282	3.75001687301369	4.30326201519468	4.5180755686803	3.24774841186467	3.18926201005526	2.90925426966439	2.67930040029691	0.119	1	0
FXR2	ENSG00000129245	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]	1	PF00013|PF16096|PF05641|PF12235	KH_1|Agenet	KH domain|Agenet domain	0.389983223642857	0.247287088759259	0.0131445676666667	0	0	4.86256545345773	5.16185141305125	6.56288653153401	5.79887741598947	5.00841965772403	5.61141438305445	5.37046422946709	2.4472564987731	3.26169700096935	3.06635627317922	2.58509747775814	0.185	1	0
G3BP1	ENSG00000145907	G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]	1	PF02136|PF00076	NTF2|RRM_1	Nuclear transport factor 2 (NTF2) domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.16129741928571	0.612567720907407	0.0301175216666667	0	0.05268421	3.19005537162203	3.29266618178214	4.19274651387139	3.08352655653835	3.10183325849917	3.59237331367578	4.74325104941782	4.6768682255009	3.55378670066256	3.6587520806221	1.31432469742269	0.519	0	1
G3BP2	ENSG00000138757	G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]	1	PF00076|PF02136	RRM_1|NTF2	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Nuclear transport factor 2 (NTF2) domain	6.09778701785714	5.7781834537037	0.16681984	0.12141593	0.546803155	4.45769277941769	4.55333592569768	6.18709568128329	5.03901114329459	4.33709735243396	5.32326917776846	5.16236312920651	4.72802624364081	3.94722421022385	4.06847671401078	3.88347122319362	0.179	0	1
GAR1	ENSG00000109534	GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]	1	PF04410	Gar1	Gar1/Naf1 RNA binding region	0.0140312919196429	0.00351438059259259	0	0	0	3.31583428354154	3.46073535684819	3.35231926655799	3.29407370755524	3.22280147043561	3.53312723458062	4.41335036333758	2.05601187718909	1.08961026948294	1.55741535845739	0.673598416140351	0.686	0	0
GEMIN5	ENSG00000082516	gem nuclear organelle associated protein 5 [Source:HGNC Symbol;Acc:HGNC:20043]	1	PF00400|PF12894	WD40|ANAPC4_WD40	WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain	0.659742369	0.244778041675926	0.043831071	0	0.016657895	2.25349013444359	2.55132282505882	3.46652858797889	2.72621216370399	2.34120016093269	2.67542303113945	3.53206755228903	3.05635049635728	2.30788357679006	2.37480029265823	1.55525189537183	0.748	0	0
GFM1	ENSG00000168827	G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]	1	PF03144|PF03764|PF14492|PF00009|PF00679	GTP_EFTU_D2|EFG_IV|EFG_II|GTP_EFTU|EFG_C	Elongation factor Tu domain 2|Elongation factor G, domain IV|Elongation Factor G, domain II|Elongation factor Tu GTP binding domain|Elongation factor G C-terminus	3.45135868928571	1.74693583092593	0	0	0.045026317	3.70952224248217	3.69278425663401	5.48972114217212	4.20237070195919	3.67012651462842	3.99992786344453	4.37524104692682	1.8584966742769	1.11639411237049	1.37924012357685	1.44107639449148	0.8	0	0
GFM2	ENSG00000164347	G elongation factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682]	1	PF00009|PF14492|PF03144|PF00679|PF03764	GTP_EFTU|EFG_II|GTP_EFTU_D2|EFG_C|EFG_IV	Elongation factor Tu GTP binding domain|Elongation Factor G, domain II|Elongation factor Tu domain 2|Elongation factor G C-terminus|Elongation factor G, domain IV	3.03245329232143	1.27605010648148	0	0	0.0014736842	3.32453989272658	3.33697243156608	4.35763997114601	4.09075182863123	3.17454703768843	3.67709098993136	3.94929212895485	2.40452518351184	2.13104750221558	2.2971029936126	1.95090089860024	1.039	0	0
GNB1	ENSG00000078369	G protein subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4396]	1	PF00400	WD40	WD domain, G-beta repeat	6.04549350178571	5.85137104814815	3.2079045	3.1980534	3.48415615	7.58569117822679	7.53599848722441	8.39918177724473	8.3526481933453	7.40622201572436	7.53943026044253	7.51269306341982	4.26103458676516	4.72160423341107	4.83920382406056	5.04042544436661	0.145	1	0
GNB2	ENSG00000172354	G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]	1	PF00400	WD40	WD domain, G-beta repeat	0.49076345575	0.248753439901852	0	0	0	6.5171197603189	6.82191425930924	7.23898743221619	6.91409805960857	6.46478097315099	6.87654150286734	7.7428348755343	3.26759459180567	4.10054362244545	4.20718041089112	4.17197781579077	0.265	1	1
GNL1	ENSG00000204590|ENSG00000206412|ENSG00000206492|ENSG00000226882|ENSG00000228581|ENSG00000229470|ENSG00000232143|ENSG00000235986	G protein nucleolar 1 (putative) [Source:HGNC Symbol;Acc:HGNC:4413]	1	PF01926	MMR_HSR1	50S ribosome-binding GTPase	2.58040566785714	1.24416237555556	0	0	0	4.62524126105915	4.90510776610906	6.03704830753187	5.26431498058184	4.59692918082516	4.94349473571671	4.66535297357744	1.88351424795025	1.66397626384224	1.89105080832983	2.11354963221048	0.227	0	0
GNL2	ENSG00000134697	G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925]	1	PF01926|PF08153	MMR_HSR1	50S ribosome-binding GTPase	0.239167859973214	0.0176949079203704	0	0	0	2.57344239356794	2.64291524582699	3.49729045352209	2.82633289313957	2.65480441665281	3.03668618660444	4.22697085797828	3.0260183038899	2.70721759076398	2.75635463879114	1.41279509503576	0.551	0	0
GNL3	ENSG00000163938	G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]	1	PF08701|PF01926	MMR_HSR1	50S ribosome-binding GTPase	1.72317883642857	0.857424723703704	0	0	0	4.18060141748926	4.26984854751481	5.50423901291306	4.76061483893761	4.1438097090519	4.60018053395604	5.91173232185474	4.42084353405076	3.48602092293357	3.41889489204439	2.36871222982412	1.266	0	0
GNL3L	ENSG00000130119	G protein nucleolar 3 like [Source:HGNC Symbol;Acc:HGNC:25553]	1	PF01926	MMR_HSR1	50S ribosome-binding GTPase	1.70780938785714	0.90210503962963	0.7424461	0.2841103	0.4760947	1.02526981431544	1.24072341658859	1.70483877323772	1.25196141472808	1.19117097278876	1.3740267560248	2.76029121624792	2.87056366085192	1.75612886275114	2.10667887594874	1.16521089008266	0.232	0	0
GPATCH1	ENSG00000076650	G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24658]	1	PF01585|PF07713	NA	NA	0.319469430696429	0.178788376611111	0.143411252	0.013096086	0.0551150795	2.17216424904009	2.36477971727385	4.04915153217535	2.74397590193308	2.15727659278996	2.5071908014619	3.28694322964063	1.14877067782086	0.680708568164828	1.00394550399379	0.848677013777212	0.689	0	0
GPATCH4	ENSG00000160818	G-patch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25982]	1	PF01585	NA	NA	0.464553117785714	0.0380314633537037	0	0	0	4.08549264216447	4.25822115911471	4.26904811209381	4.75151728027833	3.99908901119434	4.28891958320538	4.99295872346886	2.43952633165174	0.857010084843054	1.45764193339444	0.701606298017139	1.243	0	0
GPATCH8	ENSG00000186566	G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]	1	PF01585|PF12171	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	8.05960439285714	7.72376156666667	6.23288583333333	1.7544839	5.17697625	2.96536688146455	3.21608153211348	6.45037328107761	3.78470288943326	3.10545347730891	3.43818371369348	4.67008118071771	1.59114154535999	1.35008779767125	1.19836684351905	1.08940502600156	0.17	0	0
GRSF1	ENSG00000132463	G-rich RNA sequence binding factor 1 [Source:HGNC Symbol;Acc:HGNC:4610]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	3.41837860178571	1.19729972888889	0.317408087666667	0.05079646	0.1156745435	4.14303416968003	4.21197392921427	5.00205212603194	4.61815054042247	4.23999369480836	4.5572446480572	4.71158300747396	3.05318233597758	2.46849253966917	2.70532763249132	2.15330948693672	1.231	0	0
GRWD1	ENSG00000105447	glutamate rich WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:21270]	1	PF12265|PF00400	CAF1C_H4-bd|WD40	Histone-binding protein RBBP4 or subunit C of CAF1 complex|WD domain, G-beta repeat	0.00255357142857143	0.00209521668518519	0	0	0	2.16886663696457	2.40115121784121	3.66715980855558	2.93412204182615	2.27009233025582	2.7067294550326	3.81996445729506	2.6755764210351	1.49839071438627	1.77207922252026	0.919389269061249	0.773	0	0
GSPT1	ENSG00000103342	G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]	1	PF07145|PF03144|PF00009|PF03143	PAM2|GTP_EFTU_D2|GTP_EFTU|GTP_EFTU_D3	Ataxin-2 C-terminal region|Elongation factor Tu domain 2|Elongation factor Tu GTP binding domain|Elongation factor Tu C-terminal domain	2.883554225	1.11479022462963	0.210615326666667	0	0.0704169915	3.93495990412039	4.03258136753234	4.83029082311678	4.34913877707708	3.8679063454317	4.0040878502798	5.21048627736236	3.47858870781701	3.0193252835485	3.093106476043	2.5146834363595	0.16	0	0
GSPT2	ENSG00000189369	G1 to S phase transition 2 [Source:HGNC Symbol;Acc:HGNC:4622]	1	PF00009|PF03143|PF07145|PF03144	GTP_EFTU|GTP_EFTU_D3|PAM2|GTP_EFTU_D2	Elongation factor Tu GTP binding domain|Elongation factor Tu C-terminal domain|Ataxin-2 C-terminal region|Elongation factor Tu domain 2	0.00438086419642857	0.0132747030555556	0	0	0	2.88053860382499	2.94491559038845	4.11921505497263	3.37316514428597	2.7946924213773	3.79069906733682	3.20188944645452	2.7124013370983	2.05972414568345	2.39204297047732	2.39665042769299	0.24	0	0
GTF3A	ENSG00000122034	general transcription factor IIIA [Source:HGNC Symbol;Acc:HGNC:4662]	1	PF13894	zf-C2H2_4	C2H2-type zinc finger	4.779857025	1.97102306259259	0	0	0.06318421	5.27058874197207	5.40123451751481	6.00682199422118	5.61776276971292	5.36028350021709	5.06621838124402	5.59325216916041	2.89220897959221	2.83015964516625	3.02665598610972	2.46959058154131	1.6	0	0
GTF3C2	ENSG00000115207	general transcription factor IIIC subunit 2 [Source:HGNC Symbol;Acc:HGNC:4665]	1	PF00400	WD40	WD domain, G-beta repeat	0.953269672321429	0.326907966481481	0.070868375	0.015904255	0.0532420438	3.12883282585875	3.4348436984809	5.06002576038078	3.82563300708195	3.24343602546593	3.39552625256363	4.98478983732136	3.27889931420587	2.49618693823434	2.5922469324614	1.26247069416208	0.285	0	0
GTPBP1	ENSG00000100226	GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4669]	1	PF00009	GTP_EFTU	Elongation factor Tu GTP binding domain	0.00499105620178571	0.0233127821666667	0	0	0	3.85340687554875	3.91659606789219	5.45297753751562	4.24278540337356	3.9474043348468	4.03733829030372	5.14697692548842	2.5887672956065	2.60867320972315	2.20580348281736	1.86966140862849	0.351	0	0
GTPBP10	ENSG00000105793	GTP binding protein 10 [Source:HGNC Symbol;Acc:HGNC:25106]	1	PF01926|PF01018	MMR_HSR1|GTP1_OBG	50S ribosome-binding GTPase|GTP1/OBG	0.423473030607143	0.107446236166667	0	0	0	1.49079088183668	1.62422725654293	2.69566761138356	1.76404885418628	1.54543961342196	1.92149345857071	2.13064427864908	0.989505914091776	0.679421039898603	0.79882856972172	0.775241050159669	0.739	0	0
GTPBP2	ENSG00000172432	GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4670]	1	PF00009	GTP_EFTU	Elongation factor Tu GTP binding domain	0.0510948570285714	0.00992773955555556	0	0	0	2.89537824449454	3.27757865329915	5.36917505355026	3.8253684268322	3.08986250735592	3.49234032437183	5.29871696051243	2.25200486303906	2.29103110393059	2.45857257202068	1.97479832588572	0.433	0	0
GTPBP3	ENSG00000130299	GTP binding protein 3 (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:14880]	1	PF12631|PF10396|PF01926	MnmE_helical|TrmE_N|MMR_HSR1	MnmE helical domain|GTP-binding protein TrmE N-terminus|50S ribosome-binding GTPase	0.0681206845267857	0.0297434023333333	0	0	0	2.48637714709044	2.63187956626484	3.92927971597562	3.15576703962084	2.48045126424437	3.26564092334946	3.95564758294235	1.39147648969949	1.40215324658075	1.2169074043064	0.753761963455814	1.224	0	0
