"Ensembl ID","HGNC ID","Gene name","Gene description","Gene ID","UniProt AC","UniProt ID","Domain","GeneTag","GeneDesc","Function","Modification","PMID Function","Complex name","Target","Specific target","Product","PMID target","Comment","Excitatory Expression","Inhibitory Expression","Astrocyte Expression","Microglia Expression","Oligodendrocyte Expression","Amygdala expression","Basal ganglia expression","Cerebellum expression","Cortex expression","Hippocampus expression","Hypothalamus expression","Non-brain expression","Accelerated dorsal expression (D2)","NPC expression (D15)","Neural rosette expression (D21)","Neuron expression (D77)","LOEUF","Synapse localization","Autism susceptibility","predictions"
"ENSG00000059758","HGNC:8750","CDK17","cyclin-dependent kinase 17","5128","Q00537","CDK17_HUMAN","Pkinase PF00069 192-473","CDK","Cyclin-dependent kinases","Histone modification write","Histone phosphorylation","#","#","histone","H1","#","#","Has a Ser/Thr-phosphorylating activity for histone H1. (Annotated by similarity.)",6.00369789107143,2.22977342148148,1.45349066666667,0.26048043,4.12616065,4.08999805838722,4.62259364375476,4.66624246918152,4.27466421765855,4.39521364377443,4.15780367437574,4.11229979187891,1.61999911881473,2.04867104525086,2.25619436686226,2.48776779652251,0.222,0,0,0.652150977267711
"ENSG00000095787","HGNC:17327","WAC","WW domain containing adaptor with coiled-coil","51322","Q9BTA9","WAC_HUMAN","WW PF00397 131-160","#","#","Histone modification write cofactor","Histone ubiquitination","21329877","#","histone","#","#","#","Regulates H2B ubiquitinations.",6.52913287857143,6.00506136296296,4.2829478,2.254751,4.0910362,5.05232024461204,5.02597890566484,7.1380259962275,5.27797731070822,4.90998906028917,5.19901267631052,5.75980564605809,2.53552394564341,2.40615235242195,2.48946188651018,2.33063712248133,0.084,0,1,0.651347205071011
"ENSG00000115966","HGNC:784","ATF2","activating transcription factor 2","1386","P15336","ATF2_HUMAN","bZIP_1 PF00170 349-413","bZIP","Basic leucine zipper proteins","Histone modification write, TF","Histone acetylation, TF activator","10821277","#","histone, DNA","H2B, H4, DNA motif","#","10821277","ATF-2 is a histone acetyltransferase (HAT), which specifically acetylates histones H2B and H4 in vitro, exhibits histone acetyltransferase (HAT) activity.",5.99368698392857,3.85202987592593,0.44451099,0.120604984,0.65449736,3.9308886943486,3.89069474096728,5.33750237856521,4.27505921011722,3.87758721337098,4.34327989292778,4.54059148684044,2.39173764973036,3.12925409406355,3.13053696810143,3.13302063318029,0.283,0,0,0.65091586130738
"ENSG00000100387","HGNC:9928","RBX1","ring-box 1, E3 ubiquitin protein ligase","9978","P62877","RBX1_HUMAN","zf-rbx1 PF12678 21-98","RNF","RING-type (C3HC4) zinc fingers","Histone modification write cofactor","Histone ubiquitination","18593899","#","histone","H3, H4","H3ub, H4ub","18593899","Histones H3 and H4 are targets of the CUL4-DDB-RBX1 E3 ligase ( 34). It has been proposed that both DDB1-CUL4DDB2 and Ring2 ligases are recruited to UV-induced lesions to modify histones.",5.86697490357143,4.95107287592593,0.382443876666667,0.046465363,1.15699568,6.09553627438666,6.00440026520655,6.48612143995982,6.27531999491753,6.0812437457261,6.41462773824372,6.13278451329717,3.19563771366628,2.90112305239677,3.18702681605757,3.50024012434465,0.323,0,0,0.650509300525719
"ENSG00000032219","HGNC:9885","ARID4A","AT rich interactive domain 4A (RBP1-like)","5926","P29374","ARI4A_HUMAN","ARID PF01388 306-397, Pfam-B_1988 PB001988 1071-1111 1166-1240, RBB1NT PF08169 168-263, Tudor-knot PF11717 573-630","ARID","#","Histone modification write cofactor","Histone acetylation","15640446","mSin3A","DNA","DNA motif","#","15640446","ARID4 subfamily DNA-binding activity is represented here by RBP1 (ARID4A). Amino acid identity within the ARID consensus is 75% between RBP1 (ARID4A) and RBP1L1 (ARID4B), the only other member of this class. Both RBP1 and RBP1L1/SAP180 have been found in association with the mSIN3-histone deacetylase complex.",7.0578816,6.69029175555556,2.0485236,0.5553025,1.26683845,2.43251584395309,2.60903036013347,4.20564665142854,2.92699946698284,2.60918287595537,2.7996323594156,3.58665667226322,0.990881378376867,1.22073130427883,1.54537965459901,1.9691180718945,0.139,0,0,0.648993120251311
"ENSG00000133627","HGNC:17256","ACTR3B","ARP3 actin-related protein 3 homolog B (yeast)","57180","Q9P1U1","ARP3B_HUMAN","Actin PF00022 3-412","#","#","Chromatin remodeling","#","10911987","#","histone","H2A, H3, H4","#","10911987","Act3/Arp4 can interact through the N-terminal domains of histones H3, H4, and H2A. Since Esa1 can only acetylate nucleosomal histones as part of theNuA4 complex, it has been proposed that the Act3/Arp4 subunit functions by promoting the binding of NuA4 to chromatin.",5.19629455357143,3.81520342962963,0.968859786666667,0.38760638,0.5417732,4.37577623436908,4.94148196386898,5.05527375761018,5.18459768415576,4.8414850956028,4.11467518901482,3.19277649245835,1.22219335351457,1.08966760083363,1.04341711786045,1.08569629803776,0.192,0,0,0.64871369337259
"ENSG00000158019","HGNC:1106","BRE","brain and reproductive organ-expressed (TNFRSF1A modulator)","9577","Q9NXR7","BRE_HUMAN","BRE PF06113 1-333","#","#","Histone modification write cofactor","Histone ubiquitination","14636569","BRISC, BRCC, BRCA1-A","histone","#","#","14636569","BRCC36 and BRCC45 are novel components of the complex with sequence homology to a subunit of the signalosome and proteasome complexes. Reconstitution of a recombinant four-subunit complex containing BRCA1/BARD1/BRCC45/BRCC36 revealed an enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer. Furthermore, a recent report describes the ability of BRCA1-BARD1 heterodimer to autoubiquitinate BRCA1 and BARD1 and transubiquitinate the histone H2A(X).",6.71507046071429,6.88822679444444,5.02028513333333,1.9253559,2.78340525,3.93527114789118,3.99413616759907,4.39468219050078,4.81390942507703,4.01241670877308,4.43298612360357,5.13380598202857,1.6059289039262,1.50673160623954,1.74522484569131,1.62765720321324,0.468,0,0,0.648651279388014
"ENSG00000015171","HGNC:16966","ZMYND11","zinc finger, MYND-type containing 11","10771","Q15326","ZMY11_HUMAN","Bromodomain PF00439 122-203, PWWP PF00855 238-313, Pfam-B_7883 PB007883 342-530, Pfam-B_8532 PB008532 532-560","ZMYND","Zinc fingers, MYND-type","Histone modification read","Histone methylation","22498752","#","histone","H3.3K36me3","#","#","ZMYND11 recognizes and binds histone H3.3 trimethylated at Lys-36 (H3.3K36me3), according to UniProt.",6.71167514821429,6.28960297407407,2.34811236666667,1.1402847,2.7656896,5.47712358384873,5.56243935010345,6.39001844365042,5.46475320578712,5.45071308999465,5.49838172552368,5.48124726816369,2.1303943469957,2.29236296171337,2.83945268965104,3.74924399711941,0.12,0,1,0.646484484820304
"ENSG00000139613","HGNC:11105","SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2","6601","Q8TAQ2","SMRC2_HUMAN","Myb_DNA-binding PF00249 598-643, Pfam-B_1849 PB001849 1-168, SWIRM PF04433 424-512","#","#","Chromatin remodeling cofactor","#","10078207","BAF, nBAF, npBAF, PBAF, SWI/SNF_Brg1(I), SWI/SNF_Brg1(II), SWI/SNF_Brm, SWI/SNF-like_EPAFa, WINAC, SWI/SNF-like EPAFB, bBAF, SWI/SNF BRM-BRG1","chromatin","#","#","10078207","The addition of INI1, BAF155, and BAF170 =SMARCC2 to BRG1 increases remodeling activity to a level comparable to that of the whole hSWI/SNF complex.",5.24704665178571,3.90787971851852,2.16513883333333,0.15032029,0.182510418,5.25635778683509,5.36240150464703,7.10698162110467,5.99697619060187,5.18257709975579,5.43351366972044,6.18493086824683,2.00231550354289,2.27611526474496,2.73738012306905,2.79305834388424,0.117,0,1,0.646171118043046
"ENSG00000183495","HGNC:11958","EP400","E1A binding protein p400","57634","Q96L91","EP400_HUMAN","HSA PF07529 800-871, Helicase_C PF00271 1932-2014, Pfam-B_18422 PB018422 1887-1923, SNF2_N PF00176 1094-1374","#","#","Chromatin remodeling, Histone modification write","Histone acetylation","20876283","SWR, NuA4, NuA4-related complex","histone","#","#","20876283","p400 is a novel DNA damage response protein and p400-mediated alterations in nucleosome and chromatin structure promote both chromatin ubiquitination and the accumulation of brca1 and 53BP1 at sites of DNA damage.",5.12901739464286,3.63222632037037,1.8602252,0.35729536,0.750295915,2.78253018234818,3.00340974457554,4.7800738305098,3.30399549287347,2.8891094156486,3.0324076918739,4.1174540193338,1.22496080163534,1.01798532392723,0.826894064493844,0.696843494801618,0.208,0,1,0.645588676313091
"ENSG00000166313","HGNC:581","APBB1","amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)","322","O00213","APBB1_HUMAN","PID PF00640 370-509 543-664, Pfam-B_23321 PB023321 1-215, WW PF00397 255-283","#","#","Histone modification","#","21403922","#","histone","H2AX","#","#","Chromatin acetylation, β-amyloid precursor protein and its binding partner FE65 in DNA double strand break repair. UniProt: May act by specifically recognizing and binding histone H2AX phosphorylated on 'Tyr-142' (H2AXY142ph) at double-strand breaks (DSBs), recruiting other pro-apoptosis factors such as MAPK8/JNK1. Required for histone H4 acetylation at double-strand breaks (DSBs).",5.49387864642857,4.22608876851852,0.08012431,0,3.36523165,6.24391085529904,6.27627052891998,8.35248047300677,7.38469742320002,6.49782789160649,6.59932523331931,4.93044403859531,1.9142411196813,2.79566787055351,3.04844867143861,4.10313543120436,0.321,1,1,0.644866017628897
"ENSG00000135341","HGNC:6859","MAP3K7","mitogen-activated protein kinase kinase kinase 7","6885","O43318","M3K7_HUMAN","Pfam-B_11880 PB011880 521-569, Pkinase_Tyr PF07714 36-284","MAP3K","Mitogen-activated protein kinase cascade / Kinase kinase kinases","Histone modification write","#","18838386","#","histone","#","#","#","A member of the ATAC complex.",6.05362637857143,3.03486925481481,0.398357243333333,0,1.513454275,2.98025201776592,3.25743084002176,4.68739948027281,3.48731912286383,3.24995800595291,3.43423055607328,4.19911478759849,2.51252247371146,2.69828257865121,2.74046514168303,1.88853794809209,0.212,0,0,0.640363307576577
"ENSG00000143033","HGNC:29535","MTF2","metal response element binding transcription factor 2","22823","Q9Y483","MTF2_HUMAN","Mtf2_C PF14061 542-592, PHD PF00628 104-157","TDRD, PHF","Tudor domain containing, """"Zinc fingers, PHD-type""""","Polycomb group (PcG) protein","#","21881606","PRC2","histone","H3K36me3","#","21881606","Polycomb group (PcG) that binds histone H3 trimethylated at Lys-36.",5.84551762857143,3.7373843362963,0.698553156666667,0.21197508,0.687286895,2.54863636864283,2.74152846816946,4.39147216812035,2.76511248411256,2.68385362652743,2.91024336719011,3.43276703511223,3.26428915282828,2.5564484245242,2.65111484034255,1.90513869079445,0.184,0,0,0.640077699104092
"ENSG00000092201","HGNC:11465","SUPT16H","suppressor of Ty 16 homolog (S. cerevisiae)","11198","Q9Y5B9","SP16H_HUMAN","FACT-Spt16_Nlob PF14826 5-168, Peptidase_M24 PF00557 181-411, Pfam-B_18241 PB018241 958-1024, Rtt106 PF08512 806-896, SPT16 PF08644 529-689","#","#","Histone modification read","#","12934006","WINAC, FACT","histone","H2A, H2B","#","12934006","Both FACT and Spt16=SUPT16H can bind to nucleosomes and H2A-H2B dimers, whereas SSRP1 can only bind to H3-H4 tetramers but not to intact nucleosomes. Possibly, upon FACT binding to the nucleosome in the transcribed region, Spt16 facilitates the H2A-H2B displacement, which promotes the interaction between SSRP1 and the “altered” nucleosome.",5.2945901875,4.15965071666667,0.226346076666667,0.07980427,0.145560775,3.95487561326027,4.23322467893238,6.31845965745915,4.72832326410949,4.03089221221726,4.54124223305683,5.55936638261123,4.84401010441505,4.15412757822546,4.43269525204359,2.9490717043124,0.12,0,1,0.639212077954494
"ENSG00000126012","HGNC:11114","KDM5C","lysine (K)-specific demethylase 5C","8242","P41229","KDM5C_HUMAN","ARID PF01388 76-165, JmjC PF02373 501-617, JmjN PF02375 15-48, PHD PF00628 326-374 1187-1250, PLU-1 PF08429 771-1100, Pfam-B_12821 PB012821 1417-1482, zf-C5HC2 PF02928 707-760","KDM, PHF","Chromatin-modifying enzymes / K-demethylases, Zinc fingers, PHD-type","Histone modification erase","Histone methylation","17320160","#","histone","H3K4me3","H3K4me2, H3K4me1","17320160","The X-linked mental retardation (XLMR) gene SMCX (JARID1C)=KDM5C, which encodes a JmjC-domain protein, reverses H3K4me3 to di- and mono- but not unmethylated products.",5.45053601785714,4.26650159074074,1.66280586666667,0.07094306,1.003821765,3.72289221232216,3.81620544571915,6.0120937305637,4.52202435312295,3.76197666502256,4.20985102674891,5.35190036340225,2.920155718187,2.93583957999807,2.82306362363605,2.40626357196177,0.166,0,1,0.638324081565473
"ENSG00000147133","HGNC:11535","TAF1","TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa","6872","P21675","TAF1_HUMAN","Bromodomain PF00439 1389-1472 1509-1595, DUF3591 PF12157 565-1028, Pfam-B_10720 PB010720 311-366, TBP-binding PF09247 22-87, zf-CCHC_6 PF15288 1261-1300","KAT","Chromatin-modifying enzymes / K-acetyltransferases","Histone modification write","Histone acetylation","11295558","CHD8, MLL2/3, MLL4/WBP7","histone","H3, H4","H3ac, H4ac","11295558","TAFII250 has histone acetyltransferase (HAT) activity and can acetylate the tails of the core histones H3 and H4 in vitro. Both the N- and C-terminal kinase domains of TAFII250 are required for efficient transphosphorylation of RAP74 on serine residues. This suggests that the targeted phosphorylation of RAP74 by TAFII250 may provide a mechanism for signaling between components within the initiation complex to regulate transcription.",3.793902275,2.94428146111111,2.0808244,0.8851423,1.5946251,2.42539484934009,2.65024527924208,4.18694420055379,2.77396679596311,2.53735322700231,2.77718823447839,4.11197443310116,1.59034199194071,1.23948459216611,1.39142653671461,1.61720830381712,0.043,0,1,0.636150336077522
"ENSG00000154229","HGNC:9393","PRKCA","protein kinase C, alpha","5578","P17252","KPCA_HUMAN","C1_1 PF00130 37-89 102-154, C2 PF00168 173-260, Pkinase PF00069 339-597, Pkinase_C PF00433 622-662","#","#","Histone modification write cofactor","Histone phosphorylation","22796964","#","histone","H3","#","#","Modifies H3, but may be a quite general kinase.",6.48453192857143,7.50461989074074,10.0243833333333,7.7115507,5.19877785,4.61629887750669,4.35976010052157,3.6309430035669,4.86886946088866,4.81302694548227,4.11389215686994,2.98553503999805,1.38751780768112,0.925038719076302,0.807674025742402,1.53071587817386,0.395,1,1,0.636125592356177
"ENSG00000080503","HGNC:11098","SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","6595","P51531","SMCA2_HUMAN","BRK PF07533 588-633, Bromodomain PF00439 1411-1493, HSA PF07529 436-508, Helicase_C PF00271 1084-1164, Pfam-B_17897 PB017897 1369-1398, Pfam-B_2366 PB002366 333-414, QLQ PF08880 172-208, SNF2_N PF00176 727-1022, SnAC PF14619 1257-1326","#","#","Histone modification read, TF","TF activator","22464331","BAF, nBAF, npBAF, WINAC, bBAF, SWI/SNF BRM-BRG1","histone, DNA","H3, DNA motif","#","22464331","Fig. 5 in the reference.",7.17839587142857,7.71917269259259,6.67521983333333,2.1163168,1.14280828,3.83029589432392,3.87558349722025,5.01358508465117,4.14763232682386,3.40501616878129,3.73718919456896,4.346013689526,0.414568897585251,0.121752849126927,0.434413880314616,1.91582252065648,0.203,0,1,0.636104581814122
"ENSG00000196498","HGNC:7673","NCOR2","nuclear receptor corepressor 2","9612","Q9Y618","NCOR2_HUMAN","Myb_DNA-binding PF00249 612-657, Pfam-B_1539 PB001539 271-430","#","#","Histone modification erase cofactor","Histone acetylation","14527417, 25006126","#","#","#","#","#","Ncor2 knockdown upregulates fos transcription by modulating the acetylation level in the fos promoter region.",4.32681425910714,1.89689631916667,1.71559056666667,1.3039502,1.74580405,4.37469870650311,4.13844998184791,6.22731173010292,4.96536872864737,4.66086018053048,4.5983294710211,5.86541655447736,1.58542718411785,1.38020580432636,0.983968342579493,0.629062260283178,0.169,0,0,0.635163863010377
"ENSG00000067225","HGNC:9021","PKM","pyruvate kinase, muscle","5315","P14618","KPYM_HUMAN","PK PF00224 42-395, PK_C PF02887 409-529","#","#","Histone modification write cofactor","Histone phosphorylation","24706538","#","histone","H3S10, H3S28, H2BS32","H3S10ph, H3S28ph, H2BS32ph, H3T11ph","24706538","Transcriptional activation by epidermal growth factor (EGF) is mediated via phosphorylation of H3S10, H3S28, and H2BS32 by Rsk-2 and PKM2.",6.41596602857143,6.12358717037037,1.62741048333333,0,0.071394735,7.81296664011012,8.31792583245987,9.19737766628451,8.95704398425566,7.77591310794539,8.30474374523008,8.31443823112443,5.37232369474969,6.15098922854255,6.17314918886462,5.06888958758599,0.383,0,0,0.634832121119485
"ENSG00000164080","HGNC:29123","RAD54L2","RAD54-like 2 (S. cerevisiae)","23132","Q9Y4B4","ARIP4_HUMAN","Helicase_C PF00271 774-854, Pfam-B_2830 PB002830 105-259, SNF2_N PF00176 274-625","#","#","Chromatin remodeling","#","19692572","#","chromatin","#","#","19692572","ARIP4 =RAD54L2 contains SNF2 domain that functions as a motor protein in chromatin remodeling complexes.",3.36776394285714,1.97330243074074,0.57936253,0.15533808,0.46755898,2.17978172924497,2.4267907392317,4.10120042433828,2.69815401121214,2.31149439649526,2.56013286855479,3.44257199550507,1.85085079953505,1.78022011122991,1.67815778344775,1.25817033728596,0.076,0,0,0.633156065161931
"ENSG00000158636","HGNC:18071","C11orf30","chromosome 11 open reading frame 30","56946","Q7Z589","EMSY_HUMAN","ENT PF03735 16-88, Pfam-B_10468 PB010468 695-833, Pfam-B_10943 PB010943 985-1113","#","#","Histone modification write cofactor","Histone methylation","19131338","#","histone","#","#","#","Part of a complex with histone methyltranferase activity. UniProt: Regulator which is able to repress transcription, possibly via its interaction with a multiprotein chromatin remodeling complex that modifies the chromatin.",5.2824624125,3.63292036592593,0.740224953333333,0.12451957,0.784704675,1.76693009098434,1.96808890834435,4.00694426397528,2.25191901129475,1.8968337025325,2.03560983458849,3.18086393757561,1.00769068019358,1.14623529610113,1.03295680120201,0.803636259560118,0.153,0,1,0.632568873082855
