"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"EXOSC9","ENSG00000123737","exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]",1,"PF03725|PF01138","RNase_PH_C|RNase_PH","3' exoribonuclease family, domain 2|3' exoribonuclease family, domain 1"
"EZH2","ENSG00000106462","enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]",0,"PF11616|PF00856","EZH2_WD-Binding|SET","WD repeat binding protein EZH2|SET domain"
"EZR","ENSG00000092820","ezrin [Source:HGNC Symbol;Acc:HGNC:12691]",0,"PF00373|PF09379|PF00769|PF09380","FERM_M|FERM_N|ERM|FERM_C","FERM central domain|FERM N-terminal domain|Ezrin/radixin/moesin family|FERM C-terminal PH-like domain"
"FABP5","ENSG00000164687","fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]",0,"PF00061","Lipocalin","Lipocalin / cytosolic fatty-acid binding protein family"
"FADS2","ENSG00000134824","fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]",0,"PF00487|PF00173","FA_desaturase|Cyt-b5","Fatty acid desaturase|Cytochrome b5-like Heme/Steroid binding domain"
"FAM103A1","ENSG00000169612","family with sequence similarity 103 member A1 [Source:HGNC Symbol;Acc:HGNC:31022]",0,"PF15320",NA,NA
"FAM120A","ENSG00000048828","family with sequence similarity 120A [Source:HGNC Symbol;Acc:HGNC:13247]",0,NA,NA,NA
"FAM120B","ENSG00000112584|ENSG00000275333","family with sequence similarity 120B [Source:HGNC Symbol;Acc:HGNC:21109]",0,NA,NA,NA
"FAM120C","ENSG00000184083","family with sequence similarity 120C [Source:HGNC Symbol;Acc:HGNC:16949]",0,NA,NA,NA
"FAM129B","ENSG00000136830","family with sequence similarity 129 member B [Source:HGNC Symbol;Acc:HGNC:25282]",0,NA,NA,NA
"FAM193A","ENSG00000125386","family with sequence similarity 193 member A [Source:HGNC Symbol;Acc:HGNC:16822]",0,"PF15914",NA,NA
"FAM207A","ENSG00000160256","family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]",0,"PF15341",NA,NA
"FAM208A","ENSG00000163946","family with sequence similarity 208 member A [Source:HGNC Symbol;Acc:HGNC:30314]",0,"PF12509",NA,NA
"FAM46A","ENSG00000112773","family with sequence similarity 46 member A [Source:HGNC Symbol;Acc:HGNC:18345]",0,"PF07984",NA,NA
"FAM49B","ENSG00000153310","family with sequence similarity 49 member B [Source:HGNC Symbol;Acc:HGNC:25216]",0,"PF07159","DUF1394","Protein of unknown function (DUF1394)"
"FAM50A","ENSG00000071859","family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786]",0,"PF04921",NA,NA
"FAM83H","ENSG00000180921|ENSG00000273889","family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",0,"PF07894","DUF1669","Protein of unknown function (DUF1669)"
"FAM91A1","ENSG00000176853","family with sequence similarity 91 member A1 [Source:HGNC Symbol;Acc:HGNC:26306]",0,"PF14648|PF14647",NA,NA
"FAM98A","ENSG00000119812","family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]",0,"PF10239",NA,NA
"FAM98B","ENSG00000171262","family with sequence similarity 98 member B [Source:HGNC Symbol;Acc:HGNC:26773]",0,"PF10239",NA,NA
"FAM98C","ENSG00000130244","family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]",0,"PF10239",NA,NA
"FANCD2","ENSG00000144554","Fanconi anemia complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]",0,"PF14631","FancD2","Fanconi anaemia protein FancD2 nuclease"
"FANCI","ENSG00000140525","Fanconi anemia complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]",0,"PF14675|PF14680|PF14676|PF14677|PF14674|PF14678|PF14679","FANCI_S1|FANCI_HD2|FANCI_S2|FANCI_S3|FANCI_S1-cap|FANCI_S4|FANCI_HD1","FANCI solenoid 1|FANCI helical domain 2|FANCI solenoid 2|FANCI solenoid 3|FANCI solenoid 1 cap|FANCI solenoid 4|FANCI helical domain 1"
"FAR1","ENSG00000197601","fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]",0,"PF07993|PF03015","NAD_binding_4","Male sterility protein"
"FARS2","ENSG00000145982","phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]",0,"PF03147|PF01409","FDX-ACB|tRNA-synt_2d","Ferredoxin-fold anticodon binding domain|tRNA synthetases class II core domain (F)"
"FARSA","ENSG00000179115","phenylalanyl-tRNA synthetase alpha subunit [Source:HGNC Symbol;Acc:HGNC:3592]",0,"PF01409|PF08279","tRNA-synt_2d|HTH_11","tRNA synthetases class II core domain (F)|HTH domain"
"FARSB","ENSG00000116120","phenylalanyl-tRNA synthetase beta subunit [Source:HGNC Symbol;Acc:HGNC:17800]",0,"PF03484|PF03483","B5|B3_4","tRNA synthetase B5 domain|B3/4 domain"
"FASN","ENSG00000169710","fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]",0,"PF00975|PF08659|PF00550|PF02801|PF08242|PF00107|PF14765|PF00698|PF16197|PF00109","Thioesterase|KR|PP-binding|Ketoacyl-synt_C|Methyltransf_12|ADH_zinc_N|PS-DH|Acyl_transf_1|KAsynt_C_assoc|ketoacyl-synt","Thioesterase domain|KR domain|Phosphopantetheine attachment site|Beta-ketoacyl synthase, C-terminal domain|Methyltransferase domain|Zinc-binding dehydrogenase|Polyketide synthase dehydratase|Acyl transferase domain|Ketoacyl-synthetase C-terminal extension|Beta-ketoacyl synthase, N-terminal domain"
"FASTK","ENSG00000164896","Fas activated serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:24676]",1,"PF06743|PF08368|PF08373",NA,NA
"FASTKD1","ENSG00000138399","FAST kinase domains 1 [Source:HGNC Symbol;Acc:HGNC:26150]",1,"PF08373|PF08368|PF06743",NA,NA
"FASTKD2","ENSG00000118246","FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]",1,"PF06743|PF08368|PF08373",NA,NA
"FASTKD3","ENSG00000124279","FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]",1,"PF08368|PF06743|PF08373",NA,NA
"FASTKD5","ENSG00000215251","FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]",1,"PF08368|PF08373|PF06743",NA,NA
"FAU","ENSG00000149806","FAU, ubiquitin like and ribosomal protein S30 fusion [Source:HGNC Symbol;Acc:HGNC:3597]",0,"PF00240|PF04758","ubiquitin|Ribosomal_S30","Ubiquitin family|Ribosomal protein S30"
"FBL","ENSG00000105202|ENSG00000280548","fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]",1,"PF01269","Fibrillarin","Fibrillarin"
"FBLL1","ENSG00000188573","fibrillarin-like 1 [Source:HGNC Symbol;Acc:HGNC:35458]",1,"PF01269","Fibrillarin","Fibrillarin"
"FBXL18","ENSG00000155034","F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]",0,"PF00646","F-box","F-box domain"
"FBXO22","ENSG00000167196","F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]",0,"PF00646|PF10442","F-box","F-box domain"
"FBXO30","ENSG00000118496","F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]",0,"PF15966|PF15965","zf-TRAF_2","TRAF-like zinc-finger"
"FCF1","ENSG00000119616","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",0,"PF04900","Fcf1","Fcf1"
"FDPS","ENSG00000160752","farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]",0,"PF00348","polyprenyl_synt","Polyprenyl synthetase"
"FDXACB1","ENSG00000255561","ferredoxin-fold anticodon binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25110]",0,"PF03147|PF10354","FDX-ACB","Ferredoxin-fold anticodon binding domain"
"FDXR","ENSG00000161513","ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]",0,"PF07992|PF13450","Pyr_redox_2|NAD_binding_8","Pyridine nucleotide-disulphide oxidoreductase|NAD(P)-binding Rossmann-like domain"
"FEN1","ENSG00000168496","flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]",0,"PF00867|PF00752","XPG_I|XPG_N","XPG I-region|XPG N-terminal domain"
"FERMT2","ENSG00000073712","fermitin family member 2 [Source:HGNC Symbol;Acc:HGNC:15767]",0,"PF00373|PF00169","FERM_M|PH","FERM central domain|PH domain"
"FGFR1OP","ENSG00000213066","FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]",0,"PF09398","FOP_dimer","FOP N terminal dimerisation domain"
"FH","ENSG00000091483","fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]",0,"PF10415|PF00206","FumaraseC_C|Lyase_1","Fumarase C C-terminus|Lyase"
"FHL1","ENSG00000022267","four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]",0,"PF00412","LIM","LIM domain"
"FHL2","ENSG00000115641","four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]",0,"PF00412","LIM","LIM domain"
"FHOD1","ENSG00000135723","formin homology 2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17905]",0,"PF02181","FH2","Formin Homology 2 Domain"
"FIP1L1","ENSG00000145216","factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124]",0,"PF05182",NA,NA
"FKBP10","ENSG00000141756","FK506 binding protein 10 [Source:HGNC Symbol;Acc:HGNC:18169]",0,"PF00254|PF13202","FKBP_C|EF-hand_5","FKBP-type peptidyl-prolyl cis-trans isomerase|EF hand"
"FKBP1A","ENSG00000088832","FK506 binding protein 1A [Source:HGNC Symbol;Acc:HGNC:3711]",0,"PF00254","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"FKBP2","ENSG00000173486","FK506 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3718]",0,"PF00254","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"FKBP3","ENSG00000100442","FK506 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3719]",0,"PF00254","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"FKBP4","ENSG00000004478","FK506 binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3720]",0,"PF00515|PF07719|PF00254","TPR_1|TPR_2|FKBP_C","Tetratricopeptide repeat|FKBP-type peptidyl-prolyl cis-trans isomerase"
"FKBP5","ENSG00000096060","FK506 binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3721]",0,"PF00515|PF00254|PF13181","TPR_1|FKBP_C|TPR_8","Tetratricopeptide repeat|FKBP-type peptidyl-prolyl cis-trans isomerase"
"FLII","ENSG00000177731","FLII, actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]",0,"PF00626|PF13855|PF12799","Gelsolin|LRR_8|LRR_4","Gelsolin repeat|Leucine rich repeat|Leucine Rich repeats (2 copies)"
"FLNA","ENSG00000196924","filamin A [Source:HGNC Symbol;Acc:HGNC:3754]",0,"PF00630|PF00307","Filamin|CH","Filamin/ABP280 repeat|Calponin homology (CH) domain"
"FLNB","ENSG00000136068","filamin B [Source:HGNC Symbol;Acc:HGNC:3755]",0,"PF00630|PF00307","Filamin|CH","Filamin/ABP280 repeat|Calponin homology (CH) domain"
"FLYWCH2","ENSG00000162076","FLYWCH family member 2 [Source:HGNC Symbol;Acc:HGNC:25178]",0,"PF15423",NA,NA
"FMR1","ENSG00000102081","fragile X mental retardation 1 [Source:HGNC Symbol;Acc:HGNC:3775]",1,"PF00013|PF16098|PF12235|PF05641","KH_1|Agenet","KH domain|Agenet domain"
"FN1","ENSG00000115414","fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]",0,"PF00040|PF00041|PF00039","fn2|fn3|fn1","Fibronectin type II domain|Fibronectin type III domain|Fibronectin type I domain"
"FNBP4","ENSG00000109920","formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]",0,"PF00397","WW","WW domain"
"FNDC3A","ENSG00000102531","fibronectin type III domain containing 3A [Source:HGNC Symbol;Acc:HGNC:20296]",0,"PF00041","fn3","Fibronectin type III domain"
"FNDC3B","ENSG00000075420","fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]",0,"PF00041","fn3","Fibronectin type III domain"
"FNTA","ENSG00000168522","farnesyltransferase, CAAX box, alpha [Source:HGNC Symbol;Acc:HGNC:3782]",0,"PF01239","PPTA","Protein prenyltransferase alpha subunit repeat"
"FOCAD","ENSG00000188352","focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]",0,"PF11229|PF12530",NA,NA
"FRA10AC1","ENSG00000148690","FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]",0,"PF09725",NA,NA
"FRG1","ENSG00000109536|ENSG00000275145|ENSG00000283153|ENSG00000283630","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]",0,"PF06229","FRG1","FRG1-like domain"
"FRG1BP","ENSG00000149531","FSHD region gene 1 family member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:15792]",0,NA,NA,NA
"FRYL","ENSG00000075539","FRY like transcription coactivator [Source:HGNC Symbol;Acc:HGNC:29127]",0,"PF14225|PF14228|PF14222",NA,NA
"FSCN1","ENSG00000075618","fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]",0,"PF06268","Fascin","Fascin domain"
"FTH1","ENSG00000167996","ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]",0,"PF00210","Ferritin","Ferritin-like domain"
"FTO","ENSG00000140718","FTO, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678]",0,"PF12934|PF12933","FTO_CTD|FTO_NTD","FTO C-terminal domain|FTO catalytic domain"
"FTSJ1","ENSG00000068438","FtsJ RNA methyltransferase homolog 1 (E. coli) [Source:HGNC Symbol;Acc:HGNC:13254]",1,"PF01728","FtsJ","FtsJ-like methyltransferase"
"FTSJ3","ENSG00000108592","FtsJ homolog 3 [Source:HGNC Symbol;Acc:HGNC:17136]",1,"PF11861|PF01728|PF07780","FtsJ","FtsJ-like methyltransferase"
"FUBP1","ENSG00000162613","far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]",1,"PF00013|PF09005","KH_1|DUF1897","KH domain|Domain of unknown function (DUF1897)"
"FUBP3","ENSG00000107164","far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]",1,"PF00013","KH_1","KH domain"
"FUS","ENSG00000089280","FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]",1,"PF00641|PF00076","zf-RanBP|RRM_1","Zn-finger in Ran binding protein and others|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"FXR1","ENSG00000114416","FMR1 autosomal homolog 1 [Source:HGNC Symbol;Acc:HGNC:4023]",1,"PF16096|PF05641|PF00013|PF16097|PF12235","Agenet|KH_1","Agenet domain|KH domain"
"FXR2","ENSG00000129245","FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]",1,"PF00013|PF16096|PF05641|PF12235","KH_1|Agenet","KH domain|Agenet domain"
"FYCO1","ENSG00000163820","FYVE and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14673]",0,"PF01363|PF02759","FYVE|RUN","FYVE zinc finger|RUN domain"
"FYTTD1","ENSG00000122068","forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407]",0,"PF07078","FYTT","Forty-two-three protein"
"G3BP1","ENSG00000145907","G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]",1,"PF02136|PF00076","NTF2|RRM_1","Nuclear transport factor 2 (NTF2) domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"G3BP2","ENSG00000138757","G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]",1,"PF00076|PF02136","RRM_1|NTF2","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Nuclear transport factor 2 (NTF2) domain"
"G6PD","ENSG00000160211","glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]",0,"PF00479|PF02781","G6PD_N|G6PD_C","Glucose-6-phosphate dehydrogenase, NAD binding domain|Glucose-6-phosphate dehydrogenase, C-terminal domain"
"GADD45GIP1","ENSG00000179271","GADD45G interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29996]",0,"PF10147","CR6_interact","Growth arrest and DNA-damage-inducible proteins-interacting protein 1"
"GAK","ENSG00000178950","cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]",0,"PF00069|PF10409|PF00226|PF07714","Pkinase|PTEN_C2|DnaJ|Pkinase_Tyr","Protein kinase domain|C2 domain of PTEN tumour-suppressor protein|DnaJ domain|Protein tyrosine kinase"
"GALK1","ENSG00000108479","galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]",0,"PF00288|PF10509|PF08544","GHMP_kinases_N|GalKase_gal_bdg|GHMP_kinases_C","GHMP kinases N terminal domain|Galactokinase galactose-binding signature|GHMP kinases C terminal"
"GALNT2","ENSG00000143641","polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]",0,"PF00652|PF00535","Ricin_B_lectin|Glycos_transf_2","Ricin-type beta-trefoil lectin domain|Glycosyl transferase family 2"
"GANAB","ENSG00000089597","glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]",0,"PF13802|PF01055","Gal_mutarotas_2|Glyco_hydro_31","Galactose mutarotase-like|Glycosyl hydrolases family 31"
"GAPDH","ENSG00000111640","glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]",0,"PF00044|PF02800","Gp_dh_N|Gp_dh_C","Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain|Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain"
"GAPVD1","ENSG00000165219","GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]",0,"PF00616|PF02204","RasGAP|VPS9","GTPase-activator protein for Ras-like GTPase|Vacuolar sorting protein 9 (VPS9) domain"
"GAR1","ENSG00000109534","GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]",1,"PF04410","Gar1","Gar1/Naf1 RNA binding region"
"GARS","ENSG00000106105","glycyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:4162]",0,"PF03129|PF00587|PF00458","HGTP_anticodon|tRNA-synt_2b|WHEP-TRS","Anticodon binding domain|tRNA synthetase class II core domain (G, H, P, S and T)|WHEP-TRS domain"
"GART","ENSG00000159131|ENSG00000262473","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]",0,"PF02843|PF00586|PF02844|PF00551|PF02769|PF01071","GARS_C|AIRS|GARS_N|Formyl_trans_N|AIRS_C|GARS_A","Phosphoribosylglycinamide synthetase, C domain|AIR synthase related protein, N-terminal domain|Phosphoribosylglycinamide synthetase, N domain|Formyl transferase|AIR synthase related protein, C-terminal domain|Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain"
"GATAD2A","ENSG00000167491","GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]",0,"PF16563|PF00320","P66_CC|GATA","Coiled-coil and interaction region of P66A and P66B with MBD2|GATA zinc finger"
"GATAD2B","ENSG00000143614|ENSG00000261992","GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]",0,"PF00320|PF16563","GATA|P66_CC","GATA zinc finger|Coiled-coil and interaction region of P66A and P66B with MBD2"
"GATB","ENSG00000059691","glutamyl-tRNA amidotransferase subunit B [Source:HGNC Symbol;Acc:HGNC:8849]",0,"PF02934|PF02637","GatB_N|GatB_Yqey","GatB/GatE catalytic domain|GatB domain"
"GATC","ENSG00000257218","glutamyl-tRNA amidotransferase subunit C [Source:HGNC Symbol;Acc:HGNC:25068]",0,"PF02686","Glu-tRNAGln","Glu-tRNAGln amidotransferase C subunit"
"GBE1","ENSG00000114480","1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]",0,"PF02922|PF02806|PF00128","CBM_48|Alpha-amylase_C|Alpha-amylase","Carbohydrate-binding module 48 (Isoamylase N-terminal domain)|Alpha amylase, C-terminal all-beta domain|Alpha amylase, catalytic domain"
"GBF1","ENSG00000107862","golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]",0,"PF01369|PF12783","Sec7","Sec7 domain"
"GCC2","ENSG00000135968","GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]",0,"PF01465|PF16704","GRIP|Rab_bind","GRIP domain|Rab binding domain"
"GCFC2","ENSG00000005436","GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]",0,"PF07842",NA,NA
"GCLC","ENSG00000001084","glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]",0,"PF03074","GCS","Glutamate-cysteine ligase"
"GCLM","ENSG00000023909","glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]",0,"PF00248","Aldo_ket_red","Aldo/keto reductase family"
"GCN1","ENSG00000089154","GCN1, eIF2 alpha kinase activator homolog [Source:HGNC Symbol;Acc:HGNC:4199]",0,NA,NA,NA
"GDA","ENSG00000119125","guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]",0,"PF01979","Amidohydro_1","Amidohydrolase family"
"GDI2","ENSG00000057608","GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]",0,"PF00996","GDI","GDP dissociation inhibitor"
"GEMIN2","ENSG00000092208","gem nuclear organelle associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10884]",0,"PF04938","SIP1","Survival motor neuron (SMN) interacting protein 1 (SIP1)"
"GEMIN4","ENSG00000179409","gem nuclear organelle associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]",0,NA,NA,NA
"GEMIN5","ENSG00000082516","gem nuclear organelle associated protein 5 [Source:HGNC Symbol;Acc:HGNC:20043]",1,"PF00400|PF12894","WD40|ANAPC4_WD40","WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain"
"GEMIN6","ENSG00000152147","gem nuclear organelle associated protein 6 [Source:HGNC Symbol;Acc:HGNC:20044]",0,"PF06372","Gemin6","Gemin6 protein"
"GEMIN7","ENSG00000142252","gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]",0,"PF11095","Gemin7","Gem-associated protein 7 (Gemin7)"
"GEMIN8","ENSG00000046647","gem nuclear organelle associated protein 8 [Source:HGNC Symbol;Acc:HGNC:26044]",0,"PF15348",NA,NA
"GFM1","ENSG00000168827","G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]",1,"PF03144|PF03764|PF14492|PF00009|PF00679","GTP_EFTU_D2|EFG_IV|EFG_II|GTP_EFTU|EFG_C","Elongation factor Tu domain 2|Elongation factor G, domain IV|Elongation Factor G, domain II|Elongation factor Tu GTP binding domain|Elongation factor G C-terminus"
