"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"LARP7","ENSG00000174720","La ribonucleoprotein domain family member 7 [Source:HGNC Symbol;Acc:HGNC:24912]",1,"PF08777|PF05383|PF00076","RRM_3|La|RRM_1","RNA binding motif|La domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"LARS","ENSG00000133706","leucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6512]",0,"PF08264|PF00133|PF09334","Anticodon_1|tRNA-synt_1|tRNA-synt_1g","Anticodon-binding domain of tRNA|tRNA synthetases class I (I, L, M and V)|tRNA synthetases class I (M)"
"LAS1L","ENSG00000001497","LAS1 like, ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726]",0,"PF04031",NA,NA
"LEMD3","ENSG00000174106","LEM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28887]",0,"PF09402|PF03020","MSC|LEM","Man1-Src1p-C-terminal domain|LEM domain"
"LIN28B","ENSG00000187772","lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]",1,"PF00098|PF00313","zf-CCHC|CSD","Zinc knuckle|'Cold-shock' DNA-binding domain"
"LONP1","ENSG00000196365","lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]",0,"PF00004|PF02190|PF05362","AAA|LON_substr_bdg|Lon_C","ATPase family associated with various cellular activities (AAA)|ATP-dependent protease La (LON) substrate-binding domain|Lon protease (S16) C-terminal proteolytic domain"
"LRPPRC","ENSG00000138095","leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]",0,"PF13812|PF01535|PF17177","PPR_3|PPR","Pentatricopeptide repeat domain|PPR repeat"
"LRRC47","ENSG00000130764","leucine rich repeat containing 47 [Source:HGNC Symbol;Acc:HGNC:29207]",0,"PF13855|PF03483","LRR_8|B3_4","Leucine rich repeat|B3/4 domain"
"LRRFIP1","ENSG00000124831","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]",1,"PF09738","DUF2051","Double stranded RNA binding protein (DUF2051)"
"LSG1","ENSG00000041802","large 60S subunit nuclear export GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25652]",1,"PF01926","MMR_HSR1","50S ribosome-binding GTPase"
"LSM1","ENSG00000175324","LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]",1,"PF01423","LSM","LSM domain"
"LSM14A","ENSG00000257103|ENSG00000262860","LSM14A, mRNA processing body assembly factor [Source:HGNC Symbol;Acc:HGNC:24489]",0,"PF12701|PF09532","LSM14|FDF","Scd6-like Sm domain|FDF domain"
"LSM14B","ENSG00000149657","LSM family member 14B [Source:HGNC Symbol;Acc:HGNC:15887]",0,"PF12701|PF09532","LSM14|FDF","Scd6-like Sm domain|FDF domain"
"LSM2","ENSG00000172850|ENSG00000204392|ENSG00000224979|ENSG00000225998|ENSG00000231502|ENSG00000236826","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]",1,"PF01423","LSM","LSM domain"
"LSM3","ENSG00000170860","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17874]",1,"PF01423","LSM","LSM domain"
"LSM4","ENSG00000130520","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]",1,"PF01423","LSM","LSM domain"
"LSM6","ENSG00000164167","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]",1,"PF01423","LSM","LSM domain"
"LSM7","ENSG00000130332","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]",1,"PF01423","LSM","LSM domain"
"LSM8","ENSG00000128534","LSM8 homolog, U6 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:20471]",1,"PF01423","LSM","LSM domain"
"LUC7L","ENSG00000007392","LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]",0,"PF03194",NA,NA
"LUC7L3","ENSG00000108848","LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]",0,"PF03194",NA,NA
"MAGOHB","ENSG00000111196","mago homolog B, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:25504]",1,"PF02792","Mago_nashi","Mago nashi protein"
"MAK16","ENSG00000198042","MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]",0,"PF04874|PF01778","Ribosomal_L28e","Ribosomal L28e protein family"
"MARS","ENSG00000166986","methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]",0,"PF00043|PF09334|PF00458","GST_C|tRNA-synt_1g|WHEP-TRS","Glutathione S-transferase, C-terminal domain|tRNA synthetases class I (M)|WHEP-TRS domain"
"MARS2","ENSG00000247626","methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]",0,"PF09334","tRNA-synt_1g","tRNA synthetases class I (M)"
"MATR3","ENSG00000015479|ENSG00000280987","matrin 3 [Source:EntrezGene;Acc:9782]|matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]",0,NA,NA,NA
"MAZ","ENSG00000103495","MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]",1,"PF00096|PF13894|PF12874","zf-C2H2|zf-C2H2_4|zf-met","Zinc finger, C2H2 type|C2H2-type zinc finger|Zinc-finger of C2H2 type"
"MBNL1","ENSG00000152601","muscleblind like splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:6923]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MBNL2","ENSG00000139793","muscleblind like splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:16746]",1,"PF14608|PF00642","zf-CCCH_2|zf-CCCH","RNA-binding, Nab2-type zinc finger|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MBNL3","ENSG00000076770","muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564]",1,"PF00642|PF14608","zf-CCCH|zf-CCCH_2","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA-binding, Nab2-type zinc finger"
"MCM3AP","ENSG00000160294","minichromosome maintenance complex component 3 associated protein [Source:HGNC Symbol;Acc:HGNC:6946]",0,"PF16766|PF16768|PF03399|PF16769","CID_GANP|SAC3_GANP","Binding region of GANP to ENY2|SAC3/GANP/Nin1/mts3/eIF-3 p25 family"
"MCTS1","ENSG00000232119","MCTS1, re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:23357]",1,"PF01472","PUA","PUA domain"
"MECP2","ENSG00000169057","methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]",0,"PF01429","MBD","Methyl-CpG binding domain"
"MEPCE","ENSG00000146834","methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]",1,"PF06859|PF13847","Bin3|Methyltransf_31","Bicoid-interacting protein 3 (Bin3)|Methyltransferase domain"
"METTL1","ENSG00000037897","methyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:7030]",0,"PF02390","Methyltransf_4","Putative methyltransferase"
"METTL3","ENSG00000165819","methyltransferase like 3 [Source:HGNC Symbol;Acc:HGNC:17563]",0,"PF05063",NA,NA
"MEX3A","ENSG00000254726","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]",1,"PF13920|PF00013","zf-C3HC4_3|KH_1","Zinc finger, C3HC4 type (RING finger)|KH domain"
"MEX3B","ENSG00000183496","mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]",1,"PF00013|PF13920","KH_1|zf-C3HC4_3","KH domain|Zinc finger, C3HC4 type (RING finger)"
"MEX3C","ENSG00000176624","mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]",1,"PF13920|PF00013","zf-C3HC4_3|KH_1","Zinc finger, C3HC4 type (RING finger)|KH domain"
"MEX3D","ENSG00000181588","mex-3 RNA binding family member D [Source:HGNC Symbol;Acc:HGNC:16734]",1,"PF13920|PF00013","zf-C3HC4_3|KH_1","Zinc finger, C3HC4 type (RING finger)|KH domain"
"MKRN2","ENSG00000075975","makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]",1,"PF14608|PF00097|PF00642","zf-CCCH_2|zf-C3HC4|zf-CCCH","RNA-binding, Nab2-type zinc finger|Zinc finger, C3HC4 type (RING finger)|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MOV10","ENSG00000155363","Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]",0,"PF13604|PF13087","AAA_30|AAA_12","AAA domain"
"MPHOSPH10","ENSG00000124383","M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]",0,"PF04006",NA,NA
"MRM3","ENSG00000171861","mitochondrial rRNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18485]",0,"PF00588","SpoU_methylase","SpoU rRNA Methylase family"
"MRPL1","ENSG00000169288","mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]",0,"PF00687","Ribosomal_L1","Ribosomal protein L1p/L10e family"
"MRPL10","ENSG00000159111","mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]",0,"PF00466","Ribosomal_L10","Ribosomal protein L10"
"MRPL11","ENSG00000174547","mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]",1,"PF00298|PF03946","Ribosomal_L11|Ribosomal_L11_N","Ribosomal protein L11, RNA binding domain|Ribosomal protein L11, N-terminal domain"
"MRPL13","ENSG00000172172","mitochondrial ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:14278]",0,"PF00572","Ribosomal_L13","Ribosomal protein L13"
"MRPL14","ENSG00000180992","mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]",0,"PF00238","Ribosomal_L14","Ribosomal protein L14p/L23e"
"MRPL15","ENSG00000137547","mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]",0,"PF00828","Ribosomal_L18e","Ribosomal protein L18e/L15"
"MRPL16","ENSG00000166902","mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]",0,"PF00252","Ribosomal_L16","Ribosomal protein L16p/L10e"
"MRPL17","ENSG00000158042","mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]",0,"PF01196","Ribosomal_L17","Ribosomal protein L17"
"MRPL19","ENSG00000115364","mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:14052]",0,"PF01245","Ribosomal_L19","Ribosomal protein L19"
"MRPL2","ENSG00000112651","mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056]",1,"PF03947|PF00181","Ribosomal_L2_C|Ribosomal_L2","Ribosomal Proteins L2, C-terminal domain|Ribosomal Proteins L2, RNA binding domain"
"MRPL20","ENSG00000242485","mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]",0,"PF00453","Ribosomal_L20","Ribosomal protein L20"
"MRPL21","ENSG00000197345","mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]",0,"PF00829","Ribosomal_L21p","Ribosomal prokaryotic L21 protein"
"MRPL22","ENSG00000082515","mitochondrial ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:14480]",0,"PF00237","Ribosomal_L22","Ribosomal protein L22p/L17e"
"MRPL23","ENSG00000214026","mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]",0,"PF00276","Ribosomal_L23","Ribosomal protein L23"
"MRPL24","ENSG00000143314","mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]",0,"PF17136|PF00467","KOW","KOW motif"
"MRPL27","ENSG00000108826","mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]",0,"PF01016","Ribosomal_L27","Ribosomal L27 protein"
"MRPL28","ENSG00000086504","mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]",0,"PF00830","Ribosomal_L28","Ribosomal L28 family"
"MRPL3","ENSG00000114686","mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]",0,"PF00297","Ribosomal_L3","Ribosomal protein L3"
"MRPL32","ENSG00000106591","mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]",0,"PF01783","Ribosomal_L32p","Ribosomal L32p protein family"
"MRPL34","ENSG00000130312","mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]",0,"PF00468","Ribosomal_L34","Ribosomal protein L34"
"MRPL37","ENSG00000116221","mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034]",0,"PF07147","PDCD9","Mitochondrial 28S ribosomal protein S30 (PDCD9)"
"MRPL38","ENSG00000204316","mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:14033]",0,"PF01161","PBP","Phosphatidylethanolamine-binding protein"
"MRPL39","ENSG00000154719","mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]",0,NA,NA,NA
"MRPL4","ENSG00000105364","mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276]",0,"PF00573","Ribosomal_L4","Ribosomal protein L4/L1 family"
"MRPL40","ENSG00000185608","mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]",0,"PF09812","MRP-L28","Mitochondrial ribosomal protein L28"
"MRPL41","ENSG00000182154","mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]",0,"PF09809","MRP-L27","Mitochondrial ribosomal protein L27"
"MRPL42","ENSG00000198015","mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:HGNC:14493]",0,"PF10210","MRP-S32","Mitochondrial 28S ribosomal protein S32"
"MRPL43","ENSG00000055950","mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]",0,"PF05047","L51_S25_CI-B8","Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain"
"MRPL44","ENSG00000135900","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]",0,NA,NA,NA
"MRPL47","ENSG00000136522","mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]",0,"PF06984","MRP-L47","Mitochondrial 39-S ribosomal protein L47 (MRP-L47)"
"MRPL48","ENSG00000175581","mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]",0,"PF00338","Ribosomal_S10","Ribosomal protein S10p/S20e"
"MRPL51","ENSG00000111639","mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]",0,"PF10244","MRP-L51","Mitochondrial ribosomal subunit"
"MRPL57","ENSG00000173141","mitochondrial ribosomal protein L57 [Source:HGNC Symbol;Acc:HGNC:14514]",0,"PF14978","MRP-63","Mitochondrial ribosome protein 63"
"MRPL9","ENSG00000143436","mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]",0,"PF01281","Ribosomal_L9_N","Ribosomal protein L9, N-terminal domain"
"MRPS10","ENSG00000048544","mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502]",0,"PF00338","Ribosomal_S10","Ribosomal protein S10p/S20e"
"MRPS11","ENSG00000181991","mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]",0,"PF00411","Ribosomal_S11","Ribosomal protein S11"
"MRPS14","ENSG00000120333","mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]",0,"PF00253","Ribosomal_S14","Ribosomal protein S14p/S29e"
"MRPS15","ENSG00000116898","mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]",0,"PF00312","Ribosomal_S15","Ribosomal protein S15"
"MRPS16","ENSG00000182180","mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:14048]",0,"PF00886","Ribosomal_S16","Ribosomal protein S16"
"MRPS17","ENSG00000239789","mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]",0,"PF00366","Ribosomal_S17","Ribosomal protein S17"
"MRPS18A","ENSG00000096080","mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515]",0,"PF01084","Ribosomal_S18","Ribosomal protein S18"
"MRPS18C","ENSG00000163319","mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]",0,"PF01084","Ribosomal_S18","Ribosomal protein S18"
"MRPS2","ENSG00000122140","mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495]",0,"PF00318","Ribosomal_S2","Ribosomal protein S2"
"MRPS23","ENSG00000181610","mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:14509]",0,"PF10484","MRP-S23","Mitochondrial ribosomal protein S23"
"MRPS24","ENSG00000062582","mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]",0,"PF14955","MRP-S24","Mitochondrial ribosome subunit S24"
"MRPS25","ENSG00000131368","mitochondrial ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:14511]",0,"PF05047","L51_S25_CI-B8","Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain"
"MRPS26","ENSG00000125901","mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]",0,"PF14943","MRP-S26","Mitochondrial ribosome subunit S26"
"MRPS27","ENSG00000113048","mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512]",0,"PF10037","MRP-S27","Mitochondrial 28S ribosomal protein S27"
"MRPS28","ENSG00000147586","mitochondrial ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:14513]",0,"PF10246","MRP-S35","Mitochondrial ribosomal protein MRP-S35"
"MRPS30","ENSG00000112996","mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]",0,"PF07147","PDCD9","Mitochondrial 28S ribosomal protein S30 (PDCD9)"
"MRPS31","ENSG00000102738","mitochondrial ribosomal protein S31 [Source:HGNC Symbol;Acc:HGNC:16632]",0,"PF15433","MRP-S31","Mitochondrial 28S ribosomal protein S31"
"MRPS33","ENSG00000090263","mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]",0,"PF08293","MRP-S33","Mitochondrial ribosomal subunit S27"
"MRPS34","ENSG00000074071","mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618]",0,"PF16053","MRP-S34","Mitochondrial 28S ribosomal protein S34"
"MRPS35","ENSG00000061794","mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]",0,"PF10213","MRP-S28","Mitochondrial ribosomal subunit protein"
"MRPS5","ENSG00000144029","mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:14498]",0,"PF00333|PF03719","Ribosomal_S5|Ribosomal_S5_C","Ribosomal protein S5, N-terminal domain|Ribosomal protein S5, C-terminal domain"
"MRPS7","ENSG00000125445","mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]",0,"PF00177","Ribosomal_S7","Ribosomal protein S7p/S5e"
"MRPS9","ENSG00000135972","mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]",0,"PF00380","Ribosomal_S9","Ribosomal protein S9/S16"
"MRTO4","ENSG00000053372","MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]",0,"PF00466","Ribosomal_L10","Ribosomal protein L10"
"MSI1","ENSG00000135097","musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"MSI2","ENSG00000153944","musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"MTERF4","ENSG00000122085","mitochondrial transcription termination factor 4 [Source:HGNC Symbol;Acc:HGNC:28785]",0,"PF02536","mTERF","mTERF"
"MTHFSD","ENSG00000103248","methenyltetrahydrofolate synthetase domain containing [Source:HGNC Symbol;Acc:HGNC:25778]",1,"PF01812|PF00076","5-FTHF_cyc-lig|RRM_1","5-formyltetrahydrofolate cyclo-ligase family|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"MTIF2","ENSG00000085760","mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]",1,"PF00009|PF11987","GTP_EFTU|IF-2","Elongation factor Tu GTP binding domain|Translation-initiation factor 2"
"MTO1","ENSG00000135297","mitochondrial tRNA translation optimization 1 [Source:HGNC Symbol;Acc:HGNC:19261]",0,"PF01134|PF13932","GIDA|GIDA_assoc","Glucose inhibited division protein A|GidA associated domain"
"MTPAP","ENSG00000107951","mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]",1,"PF03828","PAP_assoc","Cid1 family poly A polymerase"
"MYEF2","ENSG00000104177","myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"NAF1","ENSG00000145414","nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]",1,"PF04410","Gar1","Gar1/Naf1 RNA binding region"
"NARS","ENSG00000134440","asparaginyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:7643]",1,"PF01336|PF00152","tRNA_anti-codon|tRNA-synt_2","OB-fold nucleic acid binding domain|tRNA synthetases class II (D, K and N)"
"NAT10","ENSG00000135372","N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]",1,"PF13725|PF08351|PF13718|PF05127","tRNA_bind_2|DUF1726|GNAT_acetyltr_2|Helicase_RecD","Possible tRNA binding domain|Domain of unknown function (DUF1726)|GNAT acetyltransferase 2|Helicase"
"NCBP1","ENSG00000136937","nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658]",1,"PF09088|PF09090|PF02854","MIF4G_like|MIF4G_like_2|MIF4G","MIF4G like|MIF4G domain"
"NCBP2","ENSG00000114503","nuclear cap binding protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:7659]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"NCBP3","ENSG00000074356","nuclear cap binding subunit 3 [Source:HGNC Symbol;Acc:HGNC:24612]",0,"PF10309",NA,NA
"NCL","ENSG00000115053","nucleolin [Source:HGNC Symbol;Acc:HGNC:7667]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"NELFE","ENSG00000204356|ENSG00000206268|ENSG00000206357|ENSG00000229363|ENSG00000231044|ENSG00000233801","negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"NFX1","ENSG00000086102","nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]",1,"PF01424|PF01422","R3H","R3H domain"
"NGDN","ENSG00000129460","neuroguidin [Source:HGNC Symbol;Acc:HGNC:20271]",0,"PF04000","Sas10_Utp3","Sas10/Utp3/C1D family"
"NHP2","ENSG00000145912","NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]",0,"PF01248","Ribosomal_L7Ae","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family"
"NIFK","ENSG00000155438","nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]",1,"PF12196|PF00076","hNIFK_binding|RRM_1","FHA Ki67 binding domain of hNIFK|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"NIP7","ENSG00000132603","NIP7, nucleolar pre-rRNA processing protein [Source:HGNC Symbol;Acc:HGNC:24328]",0,"PF03657","UPF0113","Uncharacterised protein family (UPF0113)"
"NKRF","ENSG00000186416","NFKB repressing factor [Source:HGNC Symbol;Acc:HGNC:19374]",1,"PF01424|PF01585","R3H","R3H domain"
